replicate,and_truth_auroc,and_TT_vs_mixed_auroc,and_mixed_vs_FF_auroc,and_total_range,and_pooled_sd,and_range_over_sd,dprime_AND_TT_mixed,dprime_AND_mixed_FF,or_truth_auroc,or_TT_vs_mixed_auroc,or_mixed_vs_FF_auroc,or_total_range,or_pooled_sd,or_range_over_sd,dprime_OR_TT_mixed,dprime_OR_mixed_FF,and_minus_or_auroc,OR_to_AND_range_ratio,OR_range_compression,OR_to_AND_pooled_sd_ratio,OR_to_AND_range_over_sd_ratio
71,0.9613750000000001,0.946675,0.7142625000000001,11.073719651748972,3.7365059584939715,2.963656360984989,2.2446913666998203,0.7616927907769057,0.6806916666666667,0.8621750000000001,0.5745750000000001,5.930194406111962,3.6578357445827416,1.6212303723300276,1.5337281450942275,0.2968858830777292,0.2806833333333334,0.5355196440407766,0.46448035595922343,0.9789455135934164,0.5470372320059408
72,0.9322916666666666,0.9116875,0.66675,10.438190049005563,4.369168003751636,2.38905668997912,1.871412122292662,0.584840386710561,0.674275,0.8310875,0.5747125,5.984145057719781,4.117407222467805,1.4533770245181457,1.3072924091308957,0.29989582177582375,0.25801666666666667,0.5732933611694381,0.4267066388305619,0.9423778666630229,0.6083476506080095
73,0.9527166666666667,0.9348625,0.6766999999999999,11.009237903269792,4.075623240851612,2.7012403386357624,2.142989477405925,0.669238445006281,0.6733833333333333,0.81165,0.57875,6.0521465297351735,4.192344782424181,1.443618510363926,1.274666267576322,0.31417200550996566,0.2793333333333333,0.5497334677396388,0.4502665322603612,1.0286389429726042,0.5344280143147176
74,0.9300833333333334,0.9108999999999999,0.6583125,9.879581088606336,4.164662955453062,2.3722402495189585,1.8967463002893101,0.5784491752392401,0.677575,0.8074125,0.586075,5.992482749925168,4.116767736552243,1.4556280882010169,1.2810910752926947,0.3191856284343425,0.25250833333333333,0.6065523119027811,0.39344768809721886,0.9884996170366902,0.6136090509787903
75,0.9436166666666667,0.9267875000000001,0.6802000000000001,10.99767945993826,4.245612329601289,2.590363557986715,2.029161323635362,0.6278368219676828,0.6616583333333333,0.83485,0.563925,6.035240674079749,4.138984598929971,1.4581452358242664,1.3701246227018726,0.27309681843948347,0.2819583333333333,0.5487740114689277,0.4512259885310723,0.9748851938440335,0.5629114227338681
76,0.9470833333333333,0.9284125000000001,0.6897625000000001,11.05490827718728,4.144060760672183,2.667651107363139,2.0367108602132373,0.693073888617765,0.6905333333333333,0.8390875000000001,0.592875,6.69558089220236,4.203292946294083,1.5929370086150316,1.3962928153458494,0.35271632577214473,0.25654999999999994,0.6056658928612955,0.39433410713870454,1.0142932715137827,0.5971309382318676
77,0.9328083333333334,0.9150749999999999,0.6542374999999999,10.410218774688662,4.391514534701626,2.3705304155155136,1.923054571208114,0.5479829756414634,0.6758833333333334,0.8233874999999999,0.5764624999999999,6.124256136189828,4.171444220150415,1.46813808671017,1.3050095951956688,0.3090998112404669,0.25692499999999996,0.5882927408865128,0.41170725911348716,0.9498873764820266,0.6193289388319861
78,0.9570666666666666,0.9396375,0.694975,11.191726000135278,3.9602862672405346,2.8259891444497764,2.1644906847497567,0.701709123847574,0.6654666666666667,0.84245,0.56685,5.859104805808728,3.9897945148947778,1.4685229487221472,1.389956722824879,0.2743070487485642,0.29159999999999997,0.5235211088743512,0.4764788911256488,1.0074510390570337,0.5196491825194433
79,0.9453250000000001,0.9257749999999999,0.7081,10.777491251565586,4.011748374981862,2.6864823623476415,2.0227937164962677,0.7169413781794354,0.65445,0.8208249999999999,0.553,5.5577944430501915,4.0170675353204945,1.3835451841878912,1.281333364871344,0.2584407231388084,0.2908750000000001,0.5156853588021092,0.4843146411978908,1.0013258958043838,0.5150025191227572
80,0.9446833333333333,0.9254875,0.6656625,11.07937440729122,4.336110702009804,2.5551410396777667,2.0346072322856843,0.598173807626713,0.6938500000000001,0.8431124999999999,0.594975,6.705967434688505,4.225153354167771,1.5871536184772115,1.4004308200668658,0.3530831951744372,0.25083333333333324,0.6052658921134914,0.39473410788650865,0.9744108590699487,0.6211608650289497
81,0.9515166666666667,0.9373125,0.6685000000000001,10.521034996298095,4.005285868221976,2.6267875358840707,2.110140485739849,0.593199709015193,0.6701833333333334,0.8514375,0.5650625,6.0423178356516924,3.9857633350708195,1.5159750661774634,1.4168866193884257,0.2813682081516928,0.2813333333333333,0.5743083107106599,0.4256916892893401,0.9951258077966298,0.5771213109046702
82,0.947975,0.929975,0.6923625,10.823495056754105,4.024824434869128,2.6891843934817605,2.0382365710653794,0.696605290082113,0.6698916666666667,0.8432750000000001,0.5626125,5.838534885807521,3.8929498451590896,1.4997714119198786,1.3647441733274612,0.3096792182793365,0.27808333333333335,0.539431565792063,0.460568434207937,0.9672346976013312,0.557704936692007
83,0.9330916666666668,0.9116500000000001,0.6677375,10.461154491332238,4.37001714431148,2.3938474715024145,1.8774364332515092,0.5978558521509144,0.6955083333333333,0.8193375,0.5984,6.274981779806508,4.14269481760524,1.5147101237435285,1.289031977504196,0.3606066341418836,0.23758333333333348,0.5998364506523394,0.40016354934766063,0.9479813650154327,0.6327513100878035
84,0.9415166666666667,0.9244000000000001,0.6595,11.060277820915976,4.367087881758489,2.5326437480489514,2.0310218224634173,0.5951641549020412,0.6911999999999999,0.8438749999999999,0.599,6.744759395252465,4.240705885791185,1.5904803532476295,1.4188810272323558,0.36460000635304407,0.25031666666666674,0.6098182617526587,0.39018173824734126,0.971060349736673,0.6279921344930066
85,0.9230833333333335,0.9034,0.6526624999999999,10.477836323881727,4.501038723125563,2.3278707357144928,1.8673234275160668,0.5469644752011685,0.6697916666666666,0.8115,0.5691499999999999,5.687230379996486,4.029933899101738,1.4112465669137044,1.2841528979961667,0.293501266863538,0.2532916666666669,0.5427867170470875,0.4572132829529125,0.8953341988365108,0.6062392319565592
86,0.9369083333333333,0.91485,0.6373625,9.846178591756841,4.1597204747961625,2.367028902883031,1.9310905245978414,0.5081273723101041,0.6805166666666667,0.8358875,0.58725,6.497853908432161,4.250339915518124,1.5287845296109832,1.3866535859902263,0.32239432412612307,0.2563916666666667,0.6599366290057062,0.34006337099429385,1.0217849832148642,0.6458664394629615
87,0.9618083333333334,0.946375,0.6944875,11.724812351826344,4.079624172719442,2.873993254141027,2.233235388603571,0.7096806775180511,0.6613666666666668,0.8495625,0.5643499999999999,5.943678280245259,4.136210676050308,1.436986349525337,1.368075563722427,0.26697631000378036,0.3004416666666666,0.5069316336921527,0.49306836630784734,1.0138705186887709,0.49999642394944327
88,0.9603333333333333,0.9442875,0.6925874999999999,11.31777953361292,3.948871131132286,2.8660797371647067,2.207238055842448,0.72633447427659,0.7097583333333333,0.8552500000000001,0.6081374999999999,6.912794335986653,3.999323037135987,1.7284911150705828,1.4919193823031922,0.4127019243493941,0.250575,0.610790686941391,0.38920931305860895,1.0127762857607447,0.6030854943277004
89,0.939575,0.9210375,0.6809125,10.458036394890806,4.14766241659573,2.5214290230192917,1.9598507936938148,0.6334588760079055,0.6653666666666667,0.8095375,0.5716500000000001,5.649604436735453,4.156071316982865,1.3593617639932203,1.2142688107409123,0.29826312396808385,0.2742083333333334,0.5402165591521104,0.4597834408478896,1.0020273830274828,0.5391235492187081
90,0.9409833333333334,0.9172125,0.6992249999999999,10.537112549586114,4.0107872321556775,2.6271931019194787,1.9375117793166028,0.7388808773944747,0.6658916666666667,0.8195375,0.5693625,5.807551013781352,4.098216776466923,1.4170921965694672,1.2979799874521671,0.28182904626545385,0.27509166666666673,0.5511520339610937,0.4488479660389063,1.0217985994396053,0.5393940002103811
91,0.94265,0.9236624999999999,0.6805249999999999,10.779447424882552,4.125797974499734,2.6126939543591186,2.0168631691524084,0.6572954967387078,0.6864,0.8389500000000001,0.59155,6.240387567609859,4.042581558060876,1.5436639874751754,1.3776855079002008,0.33576396177721657,0.25625,0.5789153489635255,0.4210846510364745,0.9798302250974982,0.5908323035308699
92,0.9421166666666667,0.9258749999999999,0.67145,10.8453604335481,4.342033637932399,2.497760574400449,1.992008145644535,0.5908780843269748,0.6786749999999999,0.8482625,0.5746749999999999,6.578009429283875,4.209186878483585,1.5627743835535497,1.4426876841707206,0.30337116702476363,0.2634416666666668,0.6065275072773081,0.3934724927226919,0.9694044840444688,0.6256702101756374
93,0.9442583333333332,0.9238875,0.6820125,10.523789368237768,4.135437143550148,2.544782813263464,1.969801124675304,0.6457807745871156,0.705975,0.8438499999999999,0.6078625,6.6576441784879785,4.082741918135748,1.6306796540125112,1.402840751826831,0.3889392577323756,0.23828333333333318,0.6326280340218189,0.3673719659781811,0.9872576408284705,0.6407932517908299
94,0.9548083333333334,0.9408624999999999,0.69105,11.187128119171142,4.075223267571693,2.745157107879693,2.1333280258742757,0.6664591399984302,0.6851666666666667,0.8635249999999999,0.5803375000000001,6.260016238995056,3.869658316266253,1.6177180844832848,1.5197490271679266,0.2948023400769039,0.26964166666666667,0.5595731247832408,0.44042687521675916,0.9495573769071234,0.5892989074613582
95,0.954775,0.9358499999999998,0.679875,10.35780043546864,3.8971541716907465,2.657785650541764,2.110777515812445,0.6382364356164937,0.6700416666666666,0.827475,0.5714874999999999,5.83440153468709,4.0654865835860585,1.4351053471047783,1.3057924886677101,0.28918610616109736,0.2847333333333334,0.5632857642929777,0.4367142357070223,1.0431936753023765,0.5399627869961018
96,0.95165,0.933575,0.6947874999999999,11.519830419437396,4.170771551967049,2.7620382166470687,2.1000203623781224,0.6985781306035913,0.6840416666666667,0.849675,0.5805375,6.120720231311186,3.9316717606424088,1.556772946455505,1.436873878975515,0.3043579760922788,0.26760833333333334,0.5313203413987503,0.4686796586012497,0.9426725275298585,0.563631935674418
97,0.9629749999999999,0.9473375,0.7057875000000001,11.182112690607099,3.81800073846623,2.928787461444857,2.2359634519556466,0.7544228101410959,0.6736916666666667,0.8274874999999999,0.5833875,6.036571718018214,4.022408661041608,1.5007355608803399,1.3686911116492408,0.31609817895357023,0.2892833333333332,0.539841788849874,0.460158211150126,1.0535379473649584,0.5124084900786836
98,0.9449083333333332,0.9317374999999999,0.6840624999999999,10.982325493970986,4.282805898593497,2.564282798241605,2.0306268319655674,0.6347731360152676,0.648425,0.8221375,0.5545374999999999,5.690739073959098,4.1523843735457895,1.3704750239919823,1.2914282889087698,0.2510775510282321,0.2964833333333332,0.51817250154197,0.48182749845802997,0.9695476451336403,0.5344476923261944
99,0.954825,0.9388,0.6802,11.054888497769602,4.089850074840881,2.7030058059523614,2.1329055332630653,0.649415879834812,0.6808000000000001,0.84785,0.5783125,6.228021739348396,4.111881394467547,1.5146404144166397,1.4006871602672881,0.29266252250789887,0.27402499999999996,0.5633726419407071,0.43662735805929287,1.005386828177931,0.560354110627957
100,0.9471583333333333,0.93095,0.6596625,11.016696966776408,4.252620557779551,2.590566644047977,2.1140535493223416,0.584202060201832,0.6915833333333334,0.85495,0.5889125,6.860818849135493,4.106057966214991,1.6709016057705268,1.4967406244730517,0.3406492696154177,0.2555749999999999,0.6227655049263858,0.3772344950736142,0.9655359349433505,0.6449946422376547
101,0.9343083333333333,0.9123625,0.6835500000000001,11.025870329276545,4.3839936271367685,2.5150288223565815,1.9132323811741925,0.6695913420434657,0.6755666666666666,0.823175,0.58545,6.255288702101355,4.188099102547348,1.4935866007317427,1.3191038766424508,0.33131560661994236,0.25874166666666665,0.5673283391962212,0.43267166080377883,0.9553159650194653,0.5938646060255692
102,0.9468666666666667,0.9278125,0.6583375,10.81248240979314,4.248740014345981,2.544867978102805,2.045971144687189,0.5614905279708629,0.68465,0.863,0.5767,6.424535859101768,4.001236148852988,1.605637762955694,1.4879894393581332,0.2970629985527527,0.26221666666666676,0.5941776934853464,0.40582230651465356,0.9417465261095549,0.6309316541256078
103,0.9478666666666666,0.9292750000000001,0.7133875000000001,10.904838628792055,3.8878850553126267,2.804825367429797,2.090140457957175,0.7671738183439748,0.6704833333333333,0.8333999999999999,0.5715125,5.638649224536035,3.8124912771349875,1.478993344418448,1.3158367160764937,0.31573729915244486,0.2773833333333333,0.5170777318655871,0.48292226813441286,0.9806080228440353,0.5273031831474501
104,0.9508,0.9338624999999999,0.689325,10.778798496480873,3.9890164173063485,2.7021193619853388,2.0942317427625663,0.6805960685362992,0.688975,0.8415375,0.5984875000000001,6.573512421996079,4.129935203751351,1.5916744688936402,1.4027945117998535,0.3744657539390943,0.261825,0.6098557667760687,0.3901442332239313,1.0353267000440574,0.589046691010786
105,0.9629833333333333,0.948475,0.7115374999999999,11.300462740499707,3.7992138632738723,2.974421326932575,2.268694544599202,0.7669901363900339,0.6557666666666666,0.8404125,0.556125,5.713750606790245,3.93024869097863,1.4537885655697589,1.401414248982723,0.26493535092040027,0.3072166666666667,0.5056209411949782,0.49437905880502175,1.0344899846179867,0.48876349574490313
106,0.9609416666666668,0.9471875000000001,0.6752125,11.056311386711332,3.932855532146642,2.8112681221922604,2.2618562748464437,0.6215218576319678,0.6728,0.844425,0.566625,5.771142414110701,3.8736726698563566,1.4898373987610847,1.3965892956481942,0.2723126187874185,0.28814166666666685,0.5219771958527762,0.47802280414722376,0.9849516815945736,0.5299520835455893
107,0.9416249999999999,0.9203625000000001,0.6803000000000001,11.111966620933277,4.309620763450604,2.5784093846893867,2.011481343928503,0.6676798835181729,0.68815,0.8144125000000001,0.5918249999999999,6.1295804618424885,4.14759232479671,1.4778647422014708,1.2537034175196449,0.34665029396412284,0.2534749999999999,0.551619769114072,0.44838023088592804,0.962403086594524,0.573169160404489
108,0.9521833333333334,0.9352875,0.680975,10.847819697343642,4.088649162594433,2.653154933562509,2.093272548789731,0.6307023033473083,0.6846416666666667,0.851075,0.582875,6.655550632751636,4.1696341510284185,1.5961953475246933,1.46062588912679,0.3138062033737666,0.2675416666666667,0.6135380950682111,0.3864619049317889,1.0198072725766953,0.6016216118149613
109,0.9540833333333334,0.9383124999999999,0.6766500000000001,10.618003903810987,3.983752497830991,2.665327203332061,2.102583201465227,0.6316682412792209,0.7016416666666667,0.8661125,0.5958000000000001,6.830671030812957,3.9543002890170844,1.7274032146179896,1.5441156363325539,0.36996495049700007,0.2524416666666667,0.6433102768366199,0.3566897231633801,0.9926069180176373,0.6481017461790339
110,0.9471583333333333,0.9280625,0.6690999999999999,10.80201750378549,4.204557724934083,2.569120989759949,2.0499358538272965,0.6160553870524337,0.69225,0.8407,0.593275,6.649591535446872,4.154179526296228,1.6006991256286645,1.419123866035354,0.35480486385500853,0.2549083333333333,0.6155879244887883,0.3844120755112117,0.9880181931290658,0.6230532279362324
111,0.9308916666666667,0.9092625,0.66665,10.700251172482819,4.462995013808983,2.3975494347125865,1.8719464637990049,0.6128743512374318,0.6970083333333332,0.8274125,0.6022125,6.947296065251012,4.258515661803275,1.6313891076096614,1.4007475155053266,0.37975193587955136,0.23388333333333344,0.6492647652156941,0.3507352347843059,0.9541833787909181,0.680440237848622
112,0.9518166666666668,0.935325,0.7128625000000001,10.93531493721409,3.873059419825135,2.8234307176489972,2.1636021274389265,0.7353899768317267,0.6528333333333333,0.8117375,0.557425,5.294825077957789,3.937630586827689,1.3446728841629376,1.240307130292964,0.26144798746254494,0.2989833333333335,0.48419502395298303,0.5158049760470169,1.0166718761586853,0.47625496023596936
113,0.9478916666666666,0.9314500000000001,0.6920875000000001,11.247141900735159,4.2109611340718445,2.6709203772345402,2.0849725683266693,0.693821868685977,0.6772833333333333,0.8320125,0.5798249999999999,6.060361850025605,4.019500718343673,1.507739959435289,1.3564330345201687,0.3173699572316098,0.27060833333333323,0.5388357240899997,0.4611642759100003,0.9545328466275735,0.5645020242035057
114,0.9440583333333333,0.9269624999999999,0.6608625,10.74053257262095,4.351307134643062,2.468346232586038,1.988547402432016,0.5777185436899689,0.6811333333333334,0.8642375,0.57805,6.628782934633924,4.050564536906789,1.636508411169765,1.5160607207305068,0.31163170694430364,0.26292499999999996,0.6171745106505776,0.3828254893494224,0.9308845391900971,0.6629979172148905
115,0.9468749999999999,0.9297,0.6890499999999999,10.774147355702999,4.087279438042632,2.6360192688128654,2.030133834676601,0.6802519680294294,0.6610999999999999,0.8100875,0.56925,5.723137380921138,4.234716448080149,1.3514806601787421,1.2334371064775254,0.26854364659044316,0.285775,0.5311916750323404,0.46880832496765956,1.0360721629808907,0.5126975649109664
116,0.9539,0.9365374999999999,0.6561874999999999,10.67053213893502,4.128093454459479,2.5848572123307685,2.1137724314777593,0.5458826938858816,0.7002916666666666,0.85245,0.6019,6.737893305435368,4.052154966399276,1.662792603270705,1.4777713073654941,0.38115370725575537,0.2536083333333333,0.6314486679487991,0.36855133205120094,0.9816044648945221,0.643282188021273
117,0.9458,0.927225,0.6865499999999999,10.56640357720532,4.035101080164868,2.6186217810369183,2.025046237417893,0.6563816223713823,0.6939500000000002,0.85055,0.5926374999999999,6.230782745350048,3.785514175028901,1.6459541444729837,1.4458823288988842,0.35473929811204913,0.2518499999999998,0.589678664062348,0.41032133593765197,0.9381460587535595,0.6285574176432692
118,0.9495416666666667,0.9324875,0.6801625,10.533570111791557,3.9685108047424347,2.6542878752412036,2.1016814793811296,0.6303105110263407,0.6680333333333334,0.82655,0.5690999999999999,5.957080103208003,4.143866347106215,1.437565694503639,1.324468888164714,0.27991701113719625,0.28150833333333336,0.565532866823518,0.434467133176482,1.0441867367865618,0.541601273890837
119,0.9385583333333334,0.919375,0.6705375,10.667025382632987,4.254230506454153,2.5073924335904914,1.9830011532325225,0.6111150910283993,0.6569583333333333,0.8099375,0.5597,5.411388390119624,4.045234837823665,1.3377192195425047,1.2306990480157225,0.2472467190639177,0.2816000000000001,0.5073006012463344,0.49269939875366564,0.9508734497781873,0.5335101125861424
120,0.9473499999999999,0.92865,0.6801250000000001,10.728122377927415,4.1122858324085785,2.6087978353498644,2.046459419128006,0.6482409530099806,0.6950916666666667,0.840725,0.5975999999999999,6.493679133423823,4.053848208560317,1.6018555208138856,1.3919256871894423,0.3759192414424749,0.25225833333333325,0.605295027840496,0.39470497215950395,0.9857895033979108,0.6140205649929411
121,0.9502916666666666,0.9337,0.678175,10.785297846494489,4.116308870451863,2.62013813489913,2.0705771961764454,0.6314137284820837,0.6528416666666668,0.8424,0.551875,5.911748879980806,4.177342128087543,1.415193847837238,1.3918700718023471,0.208863750522827,0.2974499999999999,0.5481303311342749,0.4518696688657251,1.0148271812336036,0.5401218466261207
